date_of_birth,gender,marital_status,religion,nationality,cnic,father_name,father_occupation,semester,address
1998-01-31,Other,Other,Islam,Pakistani,4554101507654,Fatima Ahmed,Artist,5,234 Street Karachi
1996-06-22,Male,Single,Islam,Pakistani,6639824934769,Kashif Ali,Teacher,6,345 Street Islamabad
2001-07-03,Female,Married,Islam,Pakistani,9441364684901,Kashan Ahmed,Engineer,7,456 Street Lahore
1994-12-08,Other,Other,Islam,Pakistani,6609513772169,Kashif Ali,Doctor,8,567 Street Karachi
1998-09-19,Male,Single,Islam,Pakistani,7664779292275,Kashan Ali,Artist,1,678 Street Islamabad
2002-06-28,Female,Married,Islam,Pakistani,4111208502720,Kashif Ahmed,Teacher,2,789 Street Lahore
2003-05-12,Other,Other,Islam,Pakistani,3784836500588,Kashif Ahmed,Engineer,3,890 Street Karachi
2001-02-06,Male,Single,Islam,Pakistani,8046171874592,Kashan Ali,Doctor,4,901 Street Islamabad
1995-09-15,Male,Single,Islam,Pakistani,4643815550173,Muhammad Khan,Engineer,1,123 Street Lahore
1994-10-29,Female,Married,Islam,Pakistani,9719493554093,Ahmed Ali,Doctor,2,456 Street Karachi
1995-08-28,Male,Other,Islam,Pakistani,4633437310350,Abdul Ahmed,Teacher,3,789 Street Islamabad
2003-06-10,Female,Single,Islam,Pakistani,5586883138498,Asad Khan,Accountant,4,012 Street Lahore
2003-09-08,Male,Married,Islam,Pakistani,0040920339055,Kamran Hassan,Professor,5,345 Street Karachi
2001-11-26,Female,Other,Islam,Pakistani,1452315904053,Imran Ahmed,Artist,6,678 Street Islamabad
1996-03-06,Male,Single,Islam,Pakistani,5347452248384,Farhan Ali,Engineer,7,901 Street Lahore
1996-12-06,Female,Married,Islam,Pakistani,8295248432524,Naveed Khan,Doctor,8,234 Street Karachi
1999-06-04,Male,Other,Islam,Pakistani,1371272707188,Tahir Ahmed,Teacher,1,567 Street Islamabad
2003-08-31,Female,Single,Islam,Pakistani,0390877331515,Usama Ali,Accountant,2,890 Street Lahore
2002-09-11,Male,Married,Islam,Pakistani,9485227696993,Waqar Khan,Professor,3,9012 Street Karachi
2001-06-21,Female,Other,Islam,Pakistani,2255435639983,Zubair Ahmed,Artist,4,3456 Street Islamabad
2003-04-17,Male,Single,Islam,Pakistani,3111815497847,Ahmed Ali,Engineer,5,6789 Street Lahore
2003-07-01,Female,Married,Islam,Pakistani,8070027442522,Bilal Khan,Doctor,6,0123 Street Karachi
1996-02-27,Male,Other,Islam,Pakistani,2513093011454,Faisal Ahmed,Teacher,7,2345 Street Islamabad
2000-05-07,Female,Single,Islam,Pakistani,8436041468079,Ghulam Ali,Accountant,8,5678 Street Lahore
2004-11-28,Male,Married,Islam,Pakistani,7530921554048,Hassan Khan,Professor,1,9012 Street Karachi
2001-04-15,Female,Other,Islam,Pakistani,4768221702020,Imran Ahmed,Artist,2,3456 Street Islamabad
1999-11-24,Male,Single,Islam,Pakistani,6730635218776,Javed Ali,Engineer,3,7890 Street Lahore
1997-06-28,Female,Married,Islam,Pakistani,2323402562312,Khalid Khan,Doctor,4,1234 Street Karachi
1996-10-05,Male,Other,Islam,Pakistani,7445326504370,Mohammad Hassan,Teacher,5,5678 Street Islamabad
2002-08-17,Female,Single,Islam,Pakistani,5046781927474,Obaid Ali,Accountant,6,9012 Street Lahore
2004-08-10,Male,Married,Islam,Pakistani,7906556036976,Shahid Khan,Professor,7,3456 Street Karachi
1996-05-04,Female,Other,Islam,Pakistani,9998419553798,Waheed Ahmed,Artist,8,7890 Street Islamabad
2001-05-27,Male,Single,Islam,Pakistani,0420344692388,Yasir Ali,Engineer,1,1234 Street Lahore
2001-04-20,Female,Married,Islam,Pakistani,5288734486019,Zubair Khan,Doctor,2,5678 Street Karachi
2003-11-03,Male,Other,Islam,Pakistani,2649862355636,Asad Ahmed,Teacher,3,9012 Street Islamabad
1994-03-21,Female,Single,Islam,Pakistani,3645542151938,Bilal Ali,Accountant,4,2345 Street Lahore
2004-07-11,Male,Married,Islam,Pakistani,5954068883100,Fahad Khan,Professor,5,5678 Street Karachi
2001-02-06,Female,Other,Islam,Pakistani,2295510214104,Faisal Ahmed,Artist,6,9012 Street Lahore
1996-06-09,Male,Single,Islam,Pakistani,8105183365567,Ghulam Ali,Engineer,7,3456 Street Islamabad
1997-11-06,Female,Married,Islam,Pakistani,1388681997667,Haris Ali,Doctor,8,7890 Street Karachi
1999-07-31,Male,Other,Islam,Pakistani,4480624739771,Imran Khan,Teacher,1,1234 Street Lahore
1997-01-22,Female,Single,Islam,Pakistani,7563836073483,Javed Ahmed,Accountant,2,5678 Street Karachi
1997-01-19,Male,Married,Islam,Pakistani,8601396507472,Kamran Ali,Professor,3,9012 Street Islamabad
2004-06-01,Female,Other,Islam,Pakistani,6721186692018,Khalid Ahmed,Artist,4,1234 Street Lahore
1997-03-07,Male,Single,Islam,Pakistani,2758286014738,Mohammad Ali,Engineer,5,5678 Street Karachi
1994-08-01,Female,Married,Islam,Pakistani,9553419919820,Nadeem Khan,Doctor,6,9012 Street Islamabad
1997-05-14,Male,Other,Islam,Pakistani,7676527863021,Obaid Ahmed,Teacher,7,1234 Street Lahore
2001-07-30,Female,Single,Islam,Pakistani,6028034422279,Rizwan Ali,Accountant,8,5678 Street Karachi
1996-07-26,Male,Married,Islam,Pakistani,5529288599674,Saad Ahmed,Professor,1,9012 Street Islamabad
1996-06-17,Female,Other,Islam,Pakistani,7008755064215,Sajid Khan,Artist,2,1234 Street Lahore
1995-12-01,Male,Single,Islam,Pakistani,2972602806317,Sajjad Ahmed,Engineer,3,5678 Street Karachi
1994-02-13,Female,Married,Islam,Pakistani,6326528783070,Salman Ali,Doctor,4,9012 Street Islamabad
2004-06-23,Male,Other,Islam,Pakistani,9281768851658,Sami Khan,Teacher,5,1234 Street Lahore
2002-04-26,Female,Single,Islam,Pakistani,6406601070717,Saqib Ali,Accountant,6,5678 Street Karachi
1998-08-06,Male,Married,Islam,Pakistani,5879478333806,Shahbaz Ahmed,Professor,7,9012 Street Islamabad
2004-04-14,Female,Other,Islam,Pakistani,0009416630153,Shahid Ali,Artist,8,1234 Street Lahore
2001-06-12,Male,Single,Islam,Pakistani,2355874080717,Shakeel Ahmed,Engineer,1,5678 Street Karachi
2004-05-23,Female,Married,Islam,Pakistani,9520119130748,Shoaib Khan,Doctor,2,9012 Street Islamabad
1997-10-24,Male,Other,Islam,Pakistani,8373115297228,Sohail Ahmed,Teacher,3,1234 Street Lahore
1994-11-24,Female,Single,Islam,Pakistani,3720706075772,Taimoor Ali,Accountant,4,5678 Street Karachi
2000-09-22,Male,Married,Islam,Pakistani,0872161141809,Talha Ahmed,Professor,5,9012 Street Islamabad
1999-03-11,Female,Other,Islam,Pakistani,5962519677412,Tariq Ali,Artist,6,1234 Street Lahore
1996-10-30,Male,Single,Islam,Pakistani,9871329340717,Waqas Ahmed,Engineer,7,5678 Street Karachi
1995-04-28,Female,Married,Islam,Pakistani,3431565920718,Waseem Khan,Doctor,8,9012 Street Islamabad
1997-06-15,Male,Other,Islam,Pakistani,4558910435753,Yasir Ahmed,Teacher,1,1234 Street Lahore
1995-10-11,Female,Single,Islam,Pakistani,9297389187864,Yasir Khan,Accountant,2,5678 Street Karachi
2004-12-16,Male,Married,Islam,Pakistani,4658657156587,Zafar Ali,Professor,3,9012 Street Islamabad
1997-06-06,Female,Other,Islam,Pakistani,4714811613155,Zahid Ahmed,Artist,4,1234 Street Lahore
1996-08-16,Male,Single,Islam,Pakistani,7820100624749,Zaid Khan,Engineer,5,5678 Street Karachi
1994-07-06,Female,Married,Islam,Pakistani,0630537902907,Zain Ahmed,Doctor,6,9012 Street Islamabad
2000-01-14,Male,Other,Islam,Pakistani,2287014183120,Zainab Khan,Teacher,7,1234 Street Lahore
1997-01-19,Female,Single,Islam,Pakistani,8663266547495,Zainul Abideen,Accountant,8,5678 Street Karachi
2002-07-12,Male,Married,Islam,Pakistani,9229010832388,Zakir Khan,Professor,1,9012 Street Islamabad
2004-09-10,Female,Other,Islam,Pakistani,9134216582977,Zara Ahmed,Artist,2,1234 Street Lahore
2001-09-16,Male,Single,Islam,Pakistani,4276944816741,Zeeshan Ali,Engineer,3,5678 Street Karachi
1996-04-26,Female,Married,Islam,Pakistani,7076813104372,Zia Ahmed,Doctor,4,9012 Street Islamabad
1997-05-11,Male,Other,Islam,Pakistani,6782413833663,Zubair Ali,Teacher,5,1234 Street Lahore
2000-10-15,Male,Single,Islam,Pakistani,5110853155061,Muhammad Khan,Engineer,1,123 Street Lahore
2004-12-11,Female,Married,Islam,Pakistani,6674821218254,Ahmed Ali,Doctor,2,456 Street Karachi
1998-07-27,Male,Other,Islam,Pakistani,8208002688407,Abdul Ahmed,Teacher,3,789 Street Islamabad
1995-05-23,Female,Single,Islam,Pakistani,5091175688944,Asad Khan,Accountant,4,012 Street Lahore
2001-12-22,Male,Married,Islam,Pakistani,1981019154697,Kamran Hassan,Professor,5,345 Street Karachi
1996-12-26,Female,Other,Islam,Pakistani,5499392928069,Imran Ahmed,Artist,6,678 Street Islamabad
2004-06-25,Male,Single,Islam,Pakistani,7354204578529,Farhan Ali,Engineer,7,901 Street Lahore
2004-01-22,Female,Married,Islam,Pakistani,8732137262340,Naveed Khan,Doctor,8,234 Street Karachi
2001-08-17,Male,Other,Islam,Pakistani,6642559131143,Tahir Ahmed,Teacher,1,567 Street Islamabad
2002-05-29,Female,Single,Islam,Pakistani,7400238901688,Usama Ali,Accountant,2,890 Street Lahore
2004-04-14,Male,Married,Islam,Pakistani,1127706148449,Waqar Khan,Professor,3,9012 Street Karachi
2001-08-26,Female,Other,Islam,Pakistani,7758070052540,Zubair Ahmed,Artist,4,3456 Street Islamabad
2002-09-24,Male,Single,Islam,Pakistani,0761008352814,Ahmed Ali,Engineer,5,6789 Street Lahore
1996-08-23,Female,Married,Islam,Pakistani,6691521087213,Bilal Khan,Doctor,6,0123 Street Karachi
2004-08-08,Male,Other,Islam,Pakistani,1992575579666,Faisal Ahmed,Teacher,7,2345 Street Islamabad
2004-01-15,Female,Single,Islam,Pakistani,8175605096684,Ghulam Ali,Accountant,8,5678 Street Lahore
1997-03-21,Male,Married,Islam,Pakistani,6332686918847,Hassan Khan,Professor,1,9012 Street Karachi
2000-08-04,Female,Other,Islam,Pakistani,5229374724301,Imran Ahmed,Artist,2,3456 Street Islamabad
1998-07-09,Male,Single,Islam,Pakistani,0345141032687,Javed Ali,Engineer,3,7890 Street Lahore
2004-06-10,Female,Married,Islam,Pakistani,4689216958267,Khalid Khan,Doctor,4,1234 Street Karachi
2003-06-23,Male,Other,Islam,Pakistani,6837417303691,Mohammad Hassan,Teacher,5,5678 Street Islamabad
2001-09-22,Female,Single,Islam,Pakistani,3886130268688,Obaid Ali,Accountant,6,9012 Street Lahore
2003-03-06,Male,Married,Islam,Pakistani,4218317436570,Shahid Khan,Professor,7,3456 Street Karachi
1994-12-09,Female,Other,Islam,Pakistani,9317724191423,Waheed Ahmed,Artist,8,7890 Street Islamabad
2002-09-11,Male,Single,Islam,Pakistani,5927835188190,Yasir Ali,Engineer,1,1234 Street Lahore
1994-12-09,Female,Married,Islam,Pakistani,8441926239159,Zubair Khan,Doctor,2,5678 Street Karachi
1997-08-20,Male,Other,Islam,Pakistani,2474420052534,Asad Ahmed,Teacher,3,9012 Street Islamabad
1994-09-11,Female,Single,Islam,Pakistani,0699763141917,Bilal Ali,Accountant,4,2345 Street Lahore
2002-07-26,Male,Married,Islam,Pakistani,2172993020943,Fahad Khan,Professor,5,5678 Street Karachi
2003-09-10,Female,Other,Islam,Pakistani,9951126493295,Faisal Ahmed,Artist,6,9012 Street Lahore
2002-09-20,Male,Single,Islam,Pakistani,7138783571027,Ghulam Ali,Engineer,7,3456 Street Islamabad
1998-11-25,Female,Married,Islam,Pakistani,8126796532692,Haris Ali,Doctor,8,7890 Street Karachi
2004-06-18,Male,Other,Islam,Pakistani,6447841171103,Imran Khan,Teacher,1,1234 Street Lahore
1999-09-01,Female,Single,Islam,Pakistani,4762750553616,Javed Ahmed,Accountant,2,5678 Street Karachi
2001-05-07,Male,Married,Islam,Pakistani,4800574376058,Kamran Ali,Professor,3,9012 Street Islamabad
2003-09-02,Female,Other,Islam,Pakistani,7838060387780,Khalid Ahmed,Artist,4,1234 Street Lahore
2002-02-26,Male,Single,Islam,Pakistani,9778563834647,Mohammad Ali,Engineer,5,5678 Street Karachi
1996-01-22,Female,Married,Islam,Pakistani,5006046272447,Nadeem Khan,Doctor,6,9012 Street Islamabad
1996-08-07,Male,Other,Islam,Pakistani,8362062203076,Obaid Ahmed,Teacher,7,1234 Street Lahore
2003-09-15,Female,Single,Islam,Pakistani,9336157545374,Rizwan Ali,Accountant,8,5678 Street Karachi
1997-07-24,Male,Married,Islam,Pakistani,9655200704953,Saad Ahmed,Professor,1,9012 Street Islamabad
2001-01-07,Female,Other,Islam,Pakistani,0271177726171,Sajid Khan,Artist,2,1234 Street Lahore
2003-06-07,Male,Single,Islam,Pakistani,8075983126843,Sajjad Ahmed,Engineer,3,5678 Street Karachi
2003-09-15,Female,Married,Islam,Pakistani,9469626456362,Salman Ali,Doctor,4,9012 Street Islamabad
1996-05-21,Male,Other,Islam,Pakistani,4821061052917,Sami Khan,Teacher,5,1234 Street Lahore
2002-12-01,Female,Single,Islam,Pakistani,8685633340590,Saqib Ali,Accountant,6,5678 Street Karachi
1996-08-28,Female,Single,Islam,Pakistani,4649755805080,Zubair Ahmed,Accountant,6,5678 Street Karachi
1994-04-07,Male,Married,Islam,Pakistani,1729680530575,Ahmed Ali,Professor,7,9012 Street Islamabad
2001-11-20,Female,Other,Islam,Pakistani,9903404823306,Asad Khan,Artist,8,1234 Street Lahore
1999-12-24,Male,Single,Islam,Pakistani,6118568201204,Asad Ahmed,Engineer,1,5678 Street Karachi
2000-02-05,Female,Married,Islam,Pakistani,2046825232882,Bilal Khan,Doctor,2,9012 Street Islamabad
1995-05-31,Male,Other,Islam,Pakistani,1882840482672,Faisal Ahmed,Teacher,3,1234 Street Lahore
2000-11-04,Female,Single,Islam,Pakistani,2184032920769,Ghulam Ali,Accountant,4,5678 Street Karachi
2004-07-18,Male,Married,Islam,Pakistani,6989572036558,Hassan Khan,Professor,5,9012 Street Islamabad
1994-09-24,Female,Other,Islam,Pakistani,8225809848983,Imran Ahmed,Artist,6,1234 Street Lahore
2002-06-05,Male,Single,Islam,Pakistani,2940486163212,Javed Ali,Engineer,7,5678 Street Karachi
2003-04-03,Female,Married,Islam,Pakistani,5274079403788,Khalid Khan,Doctor,8,9012 Street Islamabad
1995-11-10,Male,Other,Islam,Pakistani,1417809538426,Mohammad Hassan,Teacher,1,1234 Street Lahore
1999-05-05,Male,Married,Islam,Pakistani,2439290760018,Shahbaz Ahmed,Professor,7,9012 Street Islamabad
1999-03-09,Female,Other,Islam,Pakistani,5417749375455,Shahid Ali,Artist,8,1234 Street Lahore
1995-09-30,Male,Single,Islam,Pakistani,3543028710185,Shakeel Ahmed,Engineer,1,5678 Street Karachi
2001-12-19,Female,Married,Islam,Pakistani,4944064904598,Shoaib Khan,Doctor,2,9012 Street Islamabad
2003-07-03,Male,Other,Islam,Pakistani,9424256990914,Sohail Ahmed,Teacher,3,1234 Street Lahore
2000-10-09,Female,Single,Islam,Pakistani,9293260563399,Taimoor Ali,Accountant,4,5678 Street Karachi
2002-10-21,Male,Married,Islam,Pakistani,7912014948429,Talha Ahmed,Professor,5,9012 Street Islamabad
1997-06-27,Female,Other,Islam,Pakistani,4954803989821,Tariq Ali,Artist,6,1234 Street Lahore
2004-07-18,Male,Single,Islam,Pakistani,6700225232921,Waqas Ahmed,Engineer,7,5678 Street Karachi
1999-01-17,Female,Married,Islam,Pakistani,1473271643576,Waseem Khan,Doctor,8,9012 Street Islamabad
2003-12-10,Male,Other,Islam,Pakistani,4523775649377,Yasir Ahmed,Teacher,1,1234 Street Lahore
1996-04-22,Female,Single,Islam,Pakistani,8559053886294,Yasir Khan,Accountant,2,5678 Street Karachi
2003-02-20,Male,Married,Islam,Pakistani,8863335070943,Zafar Ali,Professor,3,9012 Street Islamabad
2003-07-21,Female,Other,Islam,Pakistani,4189906451107,Zahid Ahmed,Artist,4,1234 Street Lahore
1996-05-29,Male,Single,Islam,Pakistani,1611822919271,Zaid Khan,Engineer,5,5678 Street Karachi
1999-12-20,Female,Married,Islam,Pakistani,9444569693521,Zain Ahmed,Doctor,6,9012 Street Islamabad
1997-07-26,Male,Other,Islam,Pakistani,5425522364412,Zainab Khan,Teacher,7,1234 Street Lahore
1995-09-16,Female,Single,Islam,Pakistani,6222988024383,Zainul Abideen,Accountant,8,5678 Street Karachi
1999-12-23,Male,Married,Islam,Pakistani,5791112108676,Zakir Khan,Professor,1,9012 Street Islamabad
1996-06-03,Female,Other,Islam,Pakistani,1351171681002,Zara Ahmed,Artist,2,1234 Street Lahore
1999-09-25,Male,Single,Islam,Pakistani,8078283900783,Zeeshan Ali,Engineer,3,5678 Street Karachi
2004-10-29,Female,Married,Islam,Pakistani,2011224691077,Zia Ahmed,Doctor,4,9012 Street Islamabad
1996-05-07,Male,Other,Islam,Pakistani,7676422210830,Zubair Ali,Teacher,5,1234 Street Lahore
2004-02-23,Female,Single,Islam,Pakistani,4755384167264,Zubair Ahmed,Accountant,6,5678 Street Karachi
2002-02-25,Male,Married,Islam,Pakistani,4584492845907,Ahmed Ali,Professor,7,9012 Street Islamabad
2001-07-09,Female,Other,Islam,Pakistani,8675677270490,Asad Khan,Artist,8,1234 Street Lahore
1995-08-28,Male,Single,Islam,Pakistani,6443996404382,Asad Ahmed,Engineer,1,5678 Street Karachi
1994-11-15,Female,Married,Islam,Pakistani,8439193136221,Bilal Khan,Doctor,2,9012 Street Islamabad
1996-09-14,Male,Other,Islam,Pakistani,6741316126743,Faisal Ahmed,Teacher,3,1234 Street Lahore
2002-08-18,Female,Single,Islam,Pakistani,6795057738746,Ghulam Ali,Accountant,4,5678 Street Karachi
2003-01-28,Male,Married,Islam,Pakistani,3223231012019,Hassan Khan,Professor,5,9012 Street Islamabad
2000-05-07,Female,Other,Islam,Pakistani,6907264912974,Imran Ahmed,Artist,6,1234 Street Lahore
2004-10-01,Male,Single,Islam,Pakistani,2843734298120,Javed Ali,Engineer,7,5678 Street Karachi
1997-07-19,Female,Married,Islam,Pakistani,4739495556522,Khalid Khan,Doctor,8,9012 Street Islamabad
2000-09-28,Male,Other,Islam,Pakistani,2953580373074,Mohammad Hassan,Teacher,1,1234 Street Lahore
1996-05-31,Female,Single,Islam,Pakistani,7212911586849,Obaid Ali,Accountant,2,5678 Street Karachi
1999-01-15,Male,Married,Islam,Pakistani,5293901677483,Shahid Khan,Professor,3,9012 Street Islamabad
2000-12-08,Female,Other,Islam,Pakistani,7122986201983,Waheed Ahmed,Artist,4,1234 Street Lahore
2001-03-19,Male,Single,Islam,Pakistani,3269311798458,Yasir Ali,Engineer,5,5678 Street Karachi
2004-11-27,Female,Married,Islam,Pakistani,3158013571797,Zubair Khan,Doctor,6,9012 Street Islamabad
1994-12-07,Male,Other,Islam,Pakistani,0198943822634,Asad Ahmed,Teacher,7,1234 Street Lahore
2001-02-10,Female,Single,Islam,Pakistani,9463350257507,Bilal Ali,Accountant,8,5678 Street Karachi
1999-01-16,Male,Married,Islam,Pakistani,4184458758555,Fahad Khan,Professor,1,9012 Street Islamabad
1997-06-15,Female,Other,Islam,Pakistani,5604387738458,Faisal Ahmed,Artist,2,1234 Street Lahore
2001-08-18,Male,Single,Islam,Pakistani,6426929404342,Ghulam Ali,Engineer,3,5678 Street Karachi
1999-07-25,Female,Married,Islam,Pakistani,2981090177841,Haris Ali,Doctor,4,9012 Street Islamabad
1995-09-29,Male,Other,Islam,Pakistani,3409669038747,Imran Khan,Teacher,5,1234 Street Lahore
1996-01-06,Female,Single,Islam,Pakistani,8016376559682,Javed Ahmed,Accountant,6,5678 Street Karachi
1995-03-30,Male,Married,Islam,Pakistani,4012647547782,Kamran Ali,Professor,7,9012 Street Islamabad
1994-02-05,Female,Other,Islam,Pakistani,8826839226268,Khalid Ahmed,Artist,8,1234 Street Lahore
1997-11-28,Male,Single,Islam,Pakistani,2950578826268,Mohammad Ali,Engineer,1,5678 Street Karachi
2004-04-01,Female,Married,Islam,Pakistani,4103226301541,Nadeem Khan,Doctor,2,9012 Street Islamabad
2000-07-07,Male,Other,Islam,Pakistani,3345748950762,Obaid Ahmed,Teacher,3,1234 Street Lahore
2003-10-28,Female,Single,Islam,Pakistani,3774321282565,Rizwan Ali,Accountant,4,5678 Street Karachi
1997-07-13,Male,Married,Islam,Pakistani,4738874256212,Saad Ahmed,Professor,5,9012 Street Islamabad
1996-11-05,Female,Other,Islam,Pakistani,2178145927866,Sajid Khan,Artist,6,1234 Street Lahore
2004-12-25,Male,Single,Islam,Pakistani,2369410536059,Sajjad Ahmed,Engineer,7,5678 Street Karachi
2003-05-17,Female,Married,Islam,Pakistani,4697984631619,Salman Ali,Doctor,8,9012 Street Islamabad
2000-10-11,Male,Other,Islam,Pakistani,9236243199184,Sami Khan,Teacher,1,1234 Street Lahore
2000-01-22,Female,Single,Islam,Pakistani,8694786441495,Saqib Ali,Accountant,2,5678 Street Karachi
1995-02-10,Male,Married,Islam,Pakistani,7801605577565,Shahbaz Ahmed,Professor,3,9012 Street Islamabad
2003-07-07,Female,Other,Islam,Pakistani,7282597608348,Shahid Ali,Artist,4,1234 Street Lahore
2003-10-07,Male,Single,Islam,Pakistani,8519601692533,Shakeel Ahmed,Engineer,5,5678 Street Karachi
2000-08-20,Female,Married,Islam,Pakistani,7880788455481,Shoaib Khan,Doctor,6,9012 Street Islamabad
1997-09-03,Male,Other,Islam,Pakistani,0108593117412,Sohail Ahmed,Teacher,7,1234 Street Lahore
1999-07-06,Female,Single,Islam,Pakistani,5685682822655,Taimoor Ali,Accountant,8,5678 Street Karachi
1998-01-05,Male,Married,Islam,Pakistani,1559023881451,Talha Ahmed,Professor,1,9012 Street Islamabad
2004-04-09,Female,Other,Islam,Pakistani,3693673242269,Tariq Ali,Artist,2,1234 Street Lahore
2001-07-09,Male,Single,Islam,Pakistani,1926752383772,Waqas Ahmed,Engineer,3,5678 Street Karachi
2000-01-17,Female,Married,Islam,Pakistani,2574405206526,Waseem Khan,Doctor,4,9012 Street Islamabad
1998-09-16,Male,Other,Islam,Pakistani,5479250266616,Yasir Ahmed,Teacher,5,1234 Street Lahore
1997-09-08,Female,Single,Islam,Pakistani,0658687527791,Yasir Khan,Accountant,6,5678 Street Karachi
2001-10-14,Male,Married,Islam,Pakistani,8422286789960,Zafar Ali,Professor,7,9012 Street Islamabad
